BMI,BMI_Class
23.04002019946976,Gezond gewicht
19.045073340238563,Gezond gewicht
23.875114784205696,Gezond gewicht
23.148148148148145,Gezond gewicht
23.849776597029344,Gezond gewicht
23.12406058503873,Gezond gewicht
21.22000905387053,Gezond gewicht
21.68367346938776,Gezond gewicht
24.801587301587304,Gezond gewicht
21.736505252988767,Gezond gewicht
0,Data ontbreekt
27.143037495265748,Overgewicht
18.991964937910883,Ondergewicht
29.72651605231867,Overgewicht
19.883853048857468,Gezond gewicht
24.37673130193906,Gezond gewicht
22.49134948096886,Gezond gewicht
24.577867151840145,Gezond gewicht
26.47210743801653,Overgewicht
25.218606946081522,Overgewicht
22.03856749311295,Gezond gewicht
21.306818181818183,Gezond gewicht
23.938989774631512,Gezond gewicht
25.661152034778407,Overgewicht
0,Data ontbreekt
21.971335857220122,Gezond gewicht
23.08254200146092,Gezond gewicht
22.77318640955005,Gezond gewicht
22.694018931589476,Gezond gewicht
21.469150482230148,Gezond gewicht
21.224489795918366,Gezond gewicht
23.87543252595156,Gezond gewicht
22.014013799028163,Gezond gewicht
22.920971074380166,Gezond gewicht
23.23765615704938,Gezond gewicht
21.971335857220122,Gezond gewicht
24.48565200513601,Gezond gewicht
19.003908350962746,Gezond gewicht
22.058051188683873,Gezond gewicht
21.27600011197895,Gezond gewicht
27.475629493018182,Overgewicht
22.4058769513315,Gezond gewicht
25.402816083611555,Overgewicht
29.585798816568044,Overgewicht
24.074074074074073,Gezond gewicht
20.66115702479339,Gezond gewicht
22.321428571428577,Gezond gewicht
24.816326530612244,Gezond gewicht
23.19109461966605,Gezond gewicht
28.081632653061224,Overgewicht
20.824656393169516,Gezond gewicht
23.456790123456788,Gezond gewicht
29.26334020126011,Overgewicht
23.306680053067517,Gezond gewicht
28.060018903591683,Overgewicht
22.014013799028163,Gezond gewicht
27.173101615455817,Overgewicht
18.93877551020408,Ondergewicht
24.801587301587304,Gezond gewicht
22.093170054286073,Gezond gewicht
21.25,Gezond gewicht
18.132016511708652,Ondergewicht
29.983587930816814,Overgewicht
21.29529475392104,Gezond gewicht
24.221453287197235,Gezond gewicht
23.889462809917354,Gezond gewicht
32.716049382716044,Obesitas
25.661152034778407,Overgewicht
20.715693808680545,Gezond gewicht
20.33832644628099,Gezond gewicht
22.28247738194314,Gezond gewicht
27.77427092538821,Overgewicht
21.469150482230148,Gezond gewicht
18.73278236914601,Ondergewicht
21.258503401360546,Gezond gewicht
20.576131687242793,Gezond gewicht
20.824656393169516,Gezond gewicht
19.723183391003463,Gezond gewicht
24.44727891156463,Gezond gewicht
21.258503401360546,Gezond gewicht
20.43816558499767,Gezond gewicht
25.15589569160998,Overgewicht
21.192742415229034,Gezond gewicht
19.325414208044524,Gezond gewicht
22.375679950619187,Gezond gewicht
22.460034350640772,Gezond gewicht
23.671253629592222,Gezond gewicht
25.10633270321361,Overgewicht
23.510204081632654,Gezond gewicht
21.093749999999996,Gezond gewicht
23.48347668628339,Gezond gewicht
24.930747922437675,Gezond gewicht
20.04744562130375,Gezond gewicht
25.33500198406642,Overgewicht
19.157088122605362,Gezond gewicht
19.487382745408905,Gezond gewicht
18.710949246550168,Ondergewicht
26.014568158168572,Overgewicht
25.24933720489837,Overgewicht
27.434842249657066,Overgewicht
22.49134948096886,Gezond gewicht
19.43301326017375,Gezond gewicht
24.280263614290668,Gezond gewicht
20.43816558499767,Gezond gewicht
24.61810377477591,Gezond gewicht
19.198960302457465,Gezond gewicht
23.198315069747565,Gezond gewicht
27.450604870886398,Overgewicht
24.489795918367346,Gezond gewicht
23.959094229364496,Gezond gewicht
26.29757785467128,Overgewicht
23.04002019946976,Gezond gewicht
27.041644131963228,Overgewicht
21.38593635289987,Gezond gewicht
24.074074074074073,Gezond gewicht
31.09789075175771,Obesitas
18.645344042454013,Ondergewicht
22.152646502835537,Gezond gewicht
23.148148148148145,Gezond gewicht
21.04981790236894,Gezond gewicht
22.720438370810918,Gezond gewicht
22.724403484408533,Gezond gewicht
21.91358024691358,Gezond gewicht
23.661438615467823,Gezond gewicht
24.61810377477591,Gezond gewicht
21.604938271604937,Gezond gewicht
20.830817534114235,Gezond gewicht
24.302487059714682,Gezond gewicht
27.46481071127618,Overgewicht
21.182731697069432,Gezond gewicht
25.0,Gezond gewicht
22.408786769347305,Gezond gewicht
25.476660092044707,Overgewicht
20.45288531775018,Gezond gewicht
20.66115702479339,Gezond gewicht
23.56663223140496,Gezond gewicht
22.832879346258608,Gezond gewicht
24.021275987303035,Gezond gewicht
27.77442337881898,Overgewicht
24.535123966942148,Gezond gewicht
22.437673130193907,Gezond gewicht
20.904195011337873,Gezond gewicht
18.93700290367378,Ondergewicht
27.469281663516067,Overgewicht
26.880934989043094,Overgewicht
19.2671714440238,Gezond gewicht
20.98765432098765,Gezond gewicht
0,Data ontbreekt
23.735308416025617,Gezond gewicht
30.061278760550348,Obesitas
23.671253629592222,Gezond gewicht
22.408786769347305,Gezond gewicht
27.45982194473349,Overgewicht
25.46401086464464,Overgewicht
21.971335857220122,Gezond gewicht
21.146319909102385,Gezond gewicht
22.375679950619187,Gezond gewicht
22.720438370810918,Gezond gewicht
19.494328922495274,Gezond gewicht
25.24933720489837,Overgewicht
22.058051188683873,Gezond gewicht
24.41927902078691,Gezond gewicht
26.511804065143288,Overgewicht
25.50361570247934,Overgewicht
22.49134948096886,Gezond gewicht
24.61810377477591,Gezond gewicht
21.672110130948383,Gezond gewicht
29.983587930816814,Overgewicht
24.740937287102444,Gezond gewicht
21.75925925925926,Gezond gewicht
25.359256128486894,Overgewicht
22.89307408198773,Gezond gewicht
24.221453287197235,Gezond gewicht
23.92485822306238,Gezond gewicht
21.383941996057334,Gezond gewicht
29.60837581270413,Overgewicht
24.38652644413961,Gezond gewicht
25.661152034778407,Overgewicht
30.103806228373706,Obesitas
24.675500270416443,Gezond gewicht
23.98687034465345,Gezond gewicht
28.721121070571897,Overgewicht
20.286507911738084,Gezond gewicht
25.24933720489837,Overgewicht
21.453287197231838,Gezond gewicht
21.55594748187341,Gezond gewicht
19.13265306122449,Gezond gewicht
24.61810377477591,Gezond gewicht
16.975308641975307,Ondergewicht
22.6421929718633,Gezond gewicht
23.355636914530994,Gezond gewicht
25.499131944444446,Overgewicht
22.308149910767405,Gezond gewicht
23.450918219051392,Gezond gewicht
19.60519199567334,Gezond gewicht
23.148148148148145,Gezond gewicht
21.107266435986162,Gezond gewicht
28.089010954714272,Overgewicht
23.054562464499313,Gezond gewicht
26.029877772747852,Overgewicht
25.351541373715524,Overgewicht
27.16161158895428,Overgewicht
20.449137418203453,Gezond gewicht
24.840980089578082,Gezond gewicht
20.747550193111813,Gezond gewicht
23.233456176894723,Gezond gewicht
25.875266838689274,Overgewicht
21.612811791383223,Gezond gewicht
22.724403484408533,Gezond gewicht
21.20099137030069,Gezond gewicht
21.872422819032593,Gezond gewicht
28.734672057202044,Overgewicht
23.25501863821347,Gezond gewicht
25.725517400855587,Overgewicht
21.62964876033058,Gezond gewicht
19.94805976890361,Gezond gewicht
23.163373273470786,Gezond gewicht
21.63331530557058,Gezond gewicht
26.312811226799457,Overgewicht
23.120623596247853,Gezond gewicht
20.281233098972418,Gezond gewicht
25.88057063502083,Overgewicht
22.857142857142858,Gezond gewicht
23.40750912892856,Gezond gewicht
21.773842357381334,Gezond gewicht
28.086419753086417,Overgewicht
22.76146753597469,Gezond gewicht
29.000594883997625,Overgewicht
22.587833094227893,Gezond gewicht
20.512820512820515,Gezond gewicht
0,Data ontbreekt
22.634676324128566,Gezond gewicht
23.37472607742878,Gezond gewicht
20.478266613819528,Gezond gewicht
23.334120982986768,Gezond gewicht
20.902385858042937,Gezond gewicht
22.6421929718633,Gezond gewicht
26.19618735008206,Overgewicht
22.59814049586777,Gezond gewicht
24.535123966942148,Gezond gewicht
19.86851716581446,Gezond gewicht
26.234567901234566,Overgewicht
23.59700420642249,Gezond gewicht
21.883656509695292,Gezond gewicht
20.897959183673468,Gezond gewicht
22.1606648199446,Gezond gewicht
21.107266435986162,Gezond gewicht
23.991212856977683,Gezond gewicht
26.014568158168572,Overgewicht
26.794938016528928,Overgewicht
20.685150239512268,Gezond gewicht
23.959094229364496,Gezond gewicht
21.929223431375238,Gezond gewicht
20.679012345679013,Gezond gewicht
17.75568181818182,Ondergewicht
27.755102040816325,Overgewicht
22.22166106916492,Gezond gewicht
26.026174895895306,Overgewicht
23.40750912892856,Gezond gewicht
23.010380622837374,Gezond gewicht
26.861206922865602,Overgewicht
18.194005553959588,Ondergewicht
26.729927495071667,Overgewicht
23.661438615467823,Gezond gewicht
34.76562499999999,Obesitas
24.38652644413961,Gezond gewicht
0,Data ontbreekt
20.00656932126967,Gezond gewicht
23.735308416025617,Gezond gewicht
27.115718205359315,Overgewicht
28.39506172839506,Overgewicht
27.102040816326532,Overgewicht
25.90431010268094,Overgewicht
21.513858510523864,Gezond gewicht
0,Data ontbreekt
23.735308416025617,Gezond gewicht
24.218749999999996,Gezond gewicht
0,Data ontbreekt
18.612244897959183,Ondergewicht
27.160493827160494,Overgewicht
26.528510346119035,Overgewicht
24.801587301587304,Gezond gewicht
25.826446280991735,Overgewicht
24.857954545454547,Gezond gewicht
22.31905622276544,Gezond gewicht
22.49134948096886,Gezond gewicht
20.37120869171571,Gezond gewicht
21.15529420201513,Gezond gewicht
24.251278305332356,Gezond gewicht
30.756367762548894,Obesitas
23.529411764705884,Gezond gewicht
25.082863029651524,Overgewicht
21.469150482230148,Gezond gewicht
22.720438370810918,Gezond gewicht
22.275309917355372,Gezond gewicht
23.030045351473927,Gezond gewicht
24.092970521541954,Gezond gewicht
24.577867151840145,Gezond gewicht
23.557636721008205,Gezond gewicht
22.839506172839506,Gezond gewicht
22.634676324128566,Gezond gewicht
29.114526469023826,Overgewicht
21.20099137030069,Gezond gewicht
21.453287197231838,Gezond gewicht
27.763429752066116,Overgewicht
17.901234567901234,Ondergewicht
19.531249999999996,Gezond gewicht
18.986590720303784,Ondergewicht
28.40818411056848,Overgewicht
24.023808670084982,Gezond gewicht
27.471688898385274,Overgewicht
22.582709172343712,Gezond gewicht
25.86451247165533,Overgewicht
24.128792373719392,Gezond gewicht
21.678806798473808,Gezond gewicht
24.801587301587304,Gezond gewicht
24.163265306122447,Gezond gewicht
18.49649887699828,Ondergewicht
23.37472607742878,Gezond gewicht
22.786458333333336,Gezond gewicht
27.70083102493075,Overgewicht
21.132713440405748,Gezond gewicht
21.30394857667585,Gezond gewicht
20.304039983340278,Gezond gewicht
20.897959183673468,Gezond gewicht
24.653739612188367,Gezond gewicht
22.67573696145125,Gezond gewicht
25.24933720489837,Overgewicht
28.075042938300964,Overgewicht
26.026174895895306,Overgewicht
21.604938271604937,Gezond gewicht
22.408786769347305,Gezond gewicht
28.293345405160707,Overgewicht
22.351742870076958,Gezond gewicht
20.07960127648894,Gezond gewicht
28.40550435551067,Overgewicht
23.450918219051392,Gezond gewicht
24.302487059714682,Gezond gewicht
19.350207546580943,Gezond gewicht
27.44059917355372,Overgewicht
24.187046492878256,Gezond gewicht
22.656249999999996,Gezond gewicht
24.43018604526296,Gezond gewicht
19.95728440880922,Gezond gewicht
32.2707877657858,Obesitas
24.61810377477591,Gezond gewicht
19.705532421177875,Gezond gewicht
21.380154677655344,Gezond gewicht
21.32943754565376,Gezond gewicht
26.309016557522373,Overgewicht
21.62162162162162,Gezond gewicht
22.616699539776466,Gezond gewicht
26.595000139973685,Overgewicht
22.91303307000445,Gezond gewicht
23.600260416666668,Gezond gewicht
23.702162099664697,Gezond gewicht
26.122448979591837,Overgewicht
23.03875236294896,Gezond gewicht
20.983987603305785,Gezond gewicht
20.515086478979924,Gezond gewicht
24.968009737523797,Gezond gewicht
21.469150482230148,Gezond gewicht
28.685144680698485,Overgewicht
19.86851716581446,Gezond gewicht
22.34029706557179,Gezond gewicht
26.29757785467128,Overgewicht
28.457139788987625,Overgewicht
22.34351559258195,Gezond gewicht
19.047004132231404,Gezond gewicht
0,Data ontbreekt
23.287740154820344,Gezond gewicht
20.549886621315196,Gezond gewicht
23.529411764705884,Gezond gewicht
23.449340844748203,Gezond gewicht
21.79930795847751,Gezond gewicht
24.577867151840145,Gezond gewicht
21.132713440405748,Gezond gewicht
23.836734693877553,Gezond gewicht
26.287807183364837,Overgewicht
28.685144680698485,Overgewicht
25.771604938271604,Overgewicht
27.44059917355372,Overgewicht
24.56931437160365,Gezond gewicht
24.801587301587304,Gezond gewicht
27.734374999999993,Overgewicht
22.014013799028163,Gezond gewicht
21.85727788279773,Gezond gewicht
21.20099137030069,Gezond gewicht
23.671253629592222,Gezond gewicht
24.3910588392529,Gezond gewicht
22.145328719723185,Gezond gewicht
24.68532986111111,Gezond gewicht
23.12406058503873,Gezond gewicht
20.322252866889244,Gezond gewicht
24.78425751739377,Gezond gewicht
19.841269841269845,Gezond gewicht
23.427738442315704,Gezond gewicht
24.0569347455645,Gezond gewicht
24.48565200513601,Gezond gewicht
25.95155709342561,Overgewicht
27.458654210326976,Overgewicht
22.4058769513315,Gezond gewicht
24.653739612188367,Gezond gewicht
20.9572742022715,Gezond gewicht
26.89232313815483,Overgewicht
21.678806798473808,Gezond gewicht
22.229061933586404,Gezond gewicht
21.301775147928996,Gezond gewicht
20.91070815517618,Gezond gewicht
25.97867956642479,Overgewicht
26.315789473684212,Overgewicht
23.76543209876543,Gezond gewicht
21.146319909102385,Gezond gewicht
25.420014609203797,Overgewicht
25.127830533235937,Overgewicht
24.251278305332356,Gezond gewicht
25.86451247165533,Overgewicht
21.224489795918366,Gezond gewicht
22.20633068613798,Gezond gewicht
20.381569714992146,Gezond gewicht
23.624447492760247,Gezond gewicht
21.13885585942661,Gezond gewicht
22.031725684986377,Gezond gewicht
25.30864197530864,Overgewicht
21.484374999999996,Gezond gewicht
22.79035792549306,Gezond gewicht
26.448979591836736,Overgewicht
25.79591836734694,Overgewicht
25.401701323251416,Overgewicht
23.04002019946976,Gezond gewicht
26.026174895895306,Overgewicht
29.054752066115704,Overgewicht
21.258503401360546,Gezond gewicht
21.874999999999996,Gezond gewicht
26.846358291497758,Overgewicht
23.93948099205209,Gezond gewicht
18.818924310286427,Ondergewicht
22.34029706557179,Gezond gewicht
20.015495867768596,Gezond gewicht
27.343749999999996,Overgewicht
24.163265306122447,Gezond gewicht
21.971335857220122,Gezond gewicht
22.77318640955005,Gezond gewicht
23.629489603024574,Gezond gewicht
20.549886621315196,Gezond gewicht
29.168692270296543,Overgewicht
26.029877772747852,Overgewicht
20.43816558499767,Gezond gewicht
22.481329065691202,Gezond gewicht
23.98687034465345,Gezond gewicht
21.345272802998753,Gezond gewicht
25.46401086464464,Overgewicht
21.400226757369616,Gezond gewicht
26.061679307694877,Overgewicht
21.30394857667585,Gezond gewicht
24.49954086317723,Gezond gewicht
21.380992845590857,Gezond gewicht
16.946676406135865,Ondergewicht
24.691358024691358,Gezond gewicht
22.49134948096886,Gezond gewicht
22.89307408198773,Gezond gewicht
20.307412205454995,Gezond gewicht
28.680111097693512,Overgewicht
21.296296296296294,Gezond gewicht
31.88775510204082,Obesitas
21.9671201814059,Gezond gewicht
27.44454504300589,Overgewicht
21.564544913741823,Gezond gewicht
23.148148148148145,Gezond gewicht
23.991212856977683,Gezond gewicht
31.22130394857668,Obesitas
24.840980089578082,Gezond gewicht
20.23355301190889,Gezond gewicht
19.37919743392696,Gezond gewicht
20.37037037037037,Gezond gewicht
26.583175803402646,Overgewicht
22.058051188683873,Gezond gewicht
24.38237297859371,Gezond gewicht
22.03856749311295,Gezond gewicht
24.4140625,Gezond gewicht
24.187046492878256,Gezond gewicht
22.152646502835537,Gezond gewicht
26.42356982428326,Overgewicht
25.209201358495854,Overgewicht
23.30246913580247,Gezond gewicht
23.510204081632654,Gezond gewicht
19.883853048857468,Gezond gewicht
21.20099137030069,Gezond gewicht
21.545090797168363,Gezond gewicht
21.9671201814059,Gezond gewicht
25.241789775746625,Overgewicht
23.79552644102909,Gezond gewicht
20.449137418203453,Gezond gewicht
23.503556057507403,Gezond gewicht
23.671253629592222,Gezond gewicht
18.906901018871892,Ondergewicht
24.337479718766904,Gezond gewicht
20.45288531775018,Gezond gewicht
20.478266613819528,Gezond gewicht
21.093749999999996,Gezond gewicht
25.826446280991735,Overgewicht
21.453287197231838,Gezond gewicht
19.257028815517668,Gezond gewicht
26.234567901234566,Overgewicht
22.031725684986377,Gezond gewicht
22.656249999999996,Gezond gewicht
24.049343594386603,Gezond gewicht
23.529411764705884,Gezond gewicht
21.705129432793896,Gezond gewicht
29.733900410252552,Overgewicht
21.62964876033058,Gezond gewicht
26.874496103198062,Overgewicht
19.841269841269845,Gezond gewicht
26.729927495071667,Overgewicht
23.04002019946976,Gezond gewicht
20.312499999999996,Gezond gewicht
25.381468541909282,Overgewicht
27.471707127713575,Overgewicht
19.5964581216432,Gezond gewicht
23.03875236294896,Gezond gewicht
22.460034350640772,Gezond gewicht
22.052190183434128,Gezond gewicht
19.15119181970521,Gezond gewicht
23.18339100346021,Gezond gewicht
21.604938271604937,Gezond gewicht
28.78210575368,Overgewicht
21.47708663319821,Gezond gewicht
23.529411764705884,Gezond gewicht
22.10028959000152,Gezond gewicht
23.04002019946976,Gezond gewicht
20.91070815517618,Gezond gewicht
23.306680053067517,Gezond gewicht
19.817677368212443,Gezond gewicht
20.571428571428573,Gezond gewicht
20.33832644628099,Gezond gewicht
22.20633068613798,Gezond gewicht
18.042701059173375,Ondergewicht
22.832879346258608,Gezond gewicht
23.781212841854934,Gezond gewicht
28.089010954714272,Overgewicht
25.712198685171657,Overgewicht
22.275309917355372,Gezond gewicht
21.0372534696859,Gezond gewicht
20.6758034026465,Gezond gewicht
20.281233098972418,Gezond gewicht
21.86588921282799,Gezond gewicht
23.56663223140496,Gezond gewicht
19.568236333796236,Gezond gewicht
28.719723183391007,Overgewicht
25.64891761567662,Overgewicht
20.549886621315196,Gezond gewicht
22.99262444384723,Gezond gewicht
24.56931437160365,Gezond gewicht
22.66270867247598,Gezond gewicht
20.303697560696612,Gezond gewicht
21.705129432793896,Gezond gewicht
19.2671714440238,Gezond gewicht
31.23698458975427,Obesitas
22.30935640886966,Gezond gewicht
26.035105400184765,Overgewicht
17.968749999999996,Ondergewicht
22.944088878154812,Gezond gewicht
20.715693808680545,Gezond gewicht
0,Data ontbreekt
23.991212856977683,Gezond gewicht
21.29529475392104,Gezond gewicht
24.835646457268076,Gezond gewicht
18.612244897959183,Ondergewicht
22.145328719723185,Gezond gewicht
22.724403484408533,Gezond gewicht
21.106877552698666,Gezond gewicht
21.604938271604937,Gezond gewicht
23.20054323223178,Gezond gewicht
23.355636914530994,Gezond gewicht
23.61275088547816,Gezond gewicht
27.019519709098255,Overgewicht
19.045073340238563,Gezond gewicht
26.674874320303687,Overgewicht
24.691358024691358,Gezond gewicht
21.545090797168363,Gezond gewicht
17.343045438779047,Ondergewicht
22.275309917355372,Gezond gewicht
22.85046232330747,Gezond gewicht
0,Data ontbreekt
30.42184964845863,Obesitas
26.56147271531887,Overgewicht
22.49134948096886,Gezond gewicht
23.423557406305775,Gezond gewicht
20.015495867768596,Gezond gewicht
24.3910588392529,Gezond gewicht
26.19618735008206,Overgewicht
23.24598478444632,Gezond gewicht
29.802775748721693,Overgewicht
23.04002019946976,Gezond gewicht
24.441802087462015,Gezond gewicht
19.377162629757787,Gezond gewicht
21.736505252988767,Gezond gewicht
19.723183391003463,Gezond gewicht
21.461936624163616,Gezond gewicht
22.95684113865932,Gezond gewicht
27.636054421768712,Overgewicht
39.68253968253969,Obesitas
22.91303307000445,Gezond gewicht
28.405337561104506,Overgewicht
24.56747404844291,Gezond gewicht
26.56683975365294,Overgewicht
20.576131687242793,Gezond gewicht
22.67573696145125,Gezond gewicht
19.97440779001904,Gezond gewicht
22.694018931589476,Gezond gewicht
20.077334919690664,Gezond gewicht
20.937075599818925,Gezond gewicht
23.38868655818771,Gezond gewicht
25.86451247165533,Overgewicht
26.573129251700685,Overgewicht
24.898143956541425,Gezond gewicht
28.75,Overgewicht
22.79032897344431,Gezond gewicht
22.308149910767405,Gezond gewicht
18.401342975206614,Ondergewicht
0,Data ontbreekt
20.244897959183675,Gezond gewicht
25.43268595587264,Overgewicht
23.148148148148145,Gezond gewicht
20.91070815517618,Gezond gewicht
27.469281663516067,Overgewicht
26.296566837107374,Overgewicht
24.074074074074073,Gezond gewicht
22.30935640886966,Gezond gewicht
23.1084345786212,Gezond gewicht
24.212293388429753,Gezond gewicht
27.309968138370508,Overgewicht
26.29757785467128,Overgewicht
19.031141868512112,Gezond gewicht
25.180785123966942,Overgewicht
23.849776597029344,Gezond gewicht
23.243801652892564,Gezond gewicht
21.913805697589478,Gezond gewicht
24.538964901844146,Gezond gewicht
27.041644131963228,Overgewicht
24.092970521541954,Gezond gewicht
21.56476002629849,Gezond gewicht
24.609374999999996,Gezond gewicht
25.381468541909282,Overgewicht
21.71806608974573,Gezond gewicht
19.20415224913495,Gezond gewicht
24.654832347140037,Gezond gewicht
26.643598615916957,Overgewicht
21.258503401360546,Gezond gewicht
25.43268595587264,Overgewicht
21.513858510523864,Gezond gewicht
23.051754907792983,Gezond gewicht
24.023808670084982,Gezond gewicht
22.656249999999996,Gezond gewicht
22.460034350640772,Gezond gewicht
24.332277048438208,Gezond gewicht
23.991212856977683,Gezond gewicht
21.551020408163264,Gezond gewicht
25.95155709342561,Overgewicht
22.093170054286073,Gezond gewicht
25.712198685171657,Overgewicht
23.59700420642249,Gezond gewicht
26.573129251700685,Overgewicht
21.453287197231838,Gezond gewicht
24.22022684310019,Gezond gewicht
23.306680053067517,Gezond gewicht
23.030045351473927,Gezond gewicht
20.6758034026465,Gezond gewicht
22.1606648199446,Gezond gewicht
17.208066658616108,Ondergewicht
28.73469387755102,Overgewicht
21.62964876033058,Gezond gewicht
22.582709172343712,Gezond gewicht
20.808561236623067,Gezond gewicht
22.386314277122523,Gezond gewicht
24.489795918367346,Gezond gewicht
22.432302515622492,Gezond gewicht
24.977043158861342,Gezond gewicht
26.298487836949377,Overgewicht
25.94548395958609,Overgewicht
21.038790269559502,Gezond gewicht
21.545090797168363,Gezond gewicht
20.98765432098765,Gezond gewicht
20.61925365062196,Gezond gewicht
21.49959688255845,Gezond gewicht
24.441802087462015,Gezond gewicht
20.43615800229557,Gezond gewicht
22.053353172494422,Gezond gewicht
19.031141868512112,Gezond gewicht
21.329639889196677,Gezond gewicht
30.040816326530614,Obesitas
22.955684331345708,Gezond gewicht
20.875632703251448,Gezond gewicht
19.721036967980208,Gezond gewicht
24.772096710265558,Gezond gewicht
23.301094832264035,Gezond gewicht
24.68532986111111,Gezond gewicht
21.29529475392104,Gezond gewicht
21.04981790236894,Gezond gewicht
24.535123966942148,Gezond gewicht
25.195263290501387,Overgewicht
25.381468541909282,Overgewicht
21.612811791383223,Gezond gewicht
27.064051588760066,Overgewicht
23.54788069073783,Gezond gewicht
20.45114617990904,Gezond gewicht
22.54595907041276,Gezond gewicht
26.234567901234566,Overgewicht
25.099501595611173,Overgewicht
21.551020408163264,Gezond gewicht
22.819404547773097,Gezond gewicht
22.86236854138088,Gezond gewicht
22.353714661406972,Gezond gewicht
24.56931437160365,Gezond gewicht
